sample_id,record_id,dataset,split,sequence_key,subset,task,human_original,machine_original,human_comparison,machine_comparison
HR0164,site2/train/video12frame111,EndoVis 2018,train,site2/train/video12,representative,q5,reflective,blurry,degraded,degraded
HR0164,site2/train/video12frame111,EndoVis 2018,train,site2/train/video12,representative,q6,yes,no,yes,no
HR0164,site2/train/video12frame111,EndoVis 2018,train,site2/train/video12,representative,q7,yes,no,yes,no
HR0164,site2/train/video12frame111,EndoVis 2018,train,site2/train/video12,representative,q9,none,none,none,none
HR0165,site2/train/video12frame130,EndoVis 2018,train,site2/train/video12,representative,q4.bleeding,no,no,no,no
HR0165,site2/train/video12frame130,EndoVis 2018,train,site2/train/video12,representative,q4.smoke,no,no,no,no
HR0165,site2/train/video12frame130,EndoVis 2018,train,site2/train/video12,representative,q4.occlusion,no,no,no,no
HR0165,site2/train/video12frame130,EndoVis 2018,train,site2/train/video12,representative,q5,blurry,clear,degraded,clear
HR0165,site2/train/video12frame130,EndoVis 2018,train,site2/train/video12,representative,q6,yes,no,yes,no
HR0165,site2/train/video12frame130,EndoVis 2018,train,site2/train/video12,representative,q7,yes,yes,yes,yes
HR0165,site2/train/video12frame130,EndoVis 2018,train,site2/train/video12,representative,q9,none,none,none,none
HR0166,site2/train/video12frame141,EndoVis 2018,train,site2/train/video12,representative,q4.bleeding,no,yes,no,yes
HR0166,site2/train/video12frame141,EndoVis 2018,train,site2/train/video12,representative,q4.smoke,no,no,no,no
HR0166,site2/train/video12frame141,EndoVis 2018,train,site2/train/video12,representative,q4.occlusion,no,no,no,no
HR0166,site2/train/video12frame141,EndoVis 2018,train,site2/train/video12,representative,q5,clear,clear,clear,clear
HR0166,site2/train/video12frame141,EndoVis 2018,train,site2/train/video12,representative,q6,no,no,no,no
HR0166,site2/train/video12frame141,EndoVis 2018,train,site2/train/video12,representative,q7,yes,yes,yes,yes
HR0166,site2/train/video12frame141,EndoVis 2018,train,site2/train/video12,representative,q9,none,none,none,none
HR0167,site2/train/video13frame006,EndoVis 2018,train,site2/train/video13,representative,q4.bleeding,no,no,no,no
HR0167,site2/train/video13frame006,EndoVis 2018,train,site2/train/video13,representative,q4.smoke,no,no,no,no
HR0167,site2/train/video13frame006,EndoVis 2018,train,site2/train/video13,representative,q4.occlusion,no,yes,no,yes
HR0167,site2/train/video13frame006,EndoVis 2018,train,site2/train/video13,representative,q5,clear,blurry,clear,degraded
HR0167,site2/train/video13frame006,EndoVis 2018,train,site2/train/video13,representative,q6,no,no,no,no
HR0167,site2/train/video13frame006,EndoVis 2018,train,site2/train/video13,representative,q7,yes,yes,yes,yes
HR0167,site2/train/video13frame006,EndoVis 2018,train,site2/train/video13,representative,q9,none,none,none,none
HR0168,site2/train/video13frame034,EndoVis 2018,train,site2/train/video13,representative,q4.bleeding,no,no,no,no
HR0168,site2/train/video13frame034,EndoVis 2018,train,site2/train/video13,representative,q4.smoke,no,no,no,no
HR0168,site2/train/video13frame034,EndoVis 2018,train,site2/train/video13,representative,q4.occlusion,no,no,no,no
HR0168,site2/train/video13frame034,EndoVis 2018,train,site2/train/video13,representative,q5,clear,clear,clear,clear
HR0168,site2/train/video13frame034,EndoVis 2018,train,site2/train/video13,representative,q6,yes,no,yes,no
HR0168,site2/train/video13frame034,EndoVis 2018,train,site2/train/video13,representative,q7,yes,yes,yes,yes
HR0168,site2/train/video13frame034,EndoVis 2018,train,site2/train/video13,representative,q9,none,none,none,none
HR0169,site2/train/video13frame044,EndoVis 2018,train,site2/train/video13,representative,q4.bleeding,no,no,no,no
HR0169,site2/train/video13frame044,EndoVis 2018,train,site2/train/video13,representative,q4.smoke,no,no,no,no
HR0169,site2/train/video13frame044,EndoVis 2018,train,site2/train/video13,representative,q4.occlusion,no,no,no,no
HR0169,site2/train/video13frame044,EndoVis 2018,train,site2/train/video13,representative,q5,clear,clear,clear,clear
HR0169,site2/train/video13frame044,EndoVis 2018,train,site2/train/video13,representative,q6,yes,yes,yes,yes
HR0169,site2/train/video13frame044,EndoVis 2018,train,site2/train/video13,representative,q7,yes,yes,yes,yes
HR0169,site2/train/video13frame044,EndoVis 2018,train,site2/train/video13,representative,q9,none,none,none,none
HR0170,site2/train/video13frame069,EndoVis 2018,train,site2/train/video13,representative,q4.bleeding,no,no,no,no
HR0170,site2/train/video13frame069,EndoVis 2018,train,site2/train/video13,representative,q4.smoke,no,no,no,no
HR0170,site2/train/video13frame069,EndoVis 2018,train,site2/train/video13,representative,q4.occlusion,no,no,no,no
HR0170,site2/train/video13frame069,EndoVis 2018,train,site2/train/video13,representative,q5,clear,clear,clear,clear
HR0170,site2/train/video13frame069,EndoVis 2018,train,site2/train/video13,representative,q6,no,no,no,no
HR0170,site2/train/video13frame069,EndoVis 2018,train,site2/train/video13,representative,q7,yes,yes,yes,yes
HR0170,site2/train/video13frame069,EndoVis 2018,train,site2/train/video13,representative,q9,none,none,none,none
HR0171,site2/train/video13frame077,EndoVis 2018,train,site2/train/video13,representative,q4.bleeding,no,no,no,no
HR0171,site2/train/video13frame077,EndoVis 2018,train,site2/train/video13,representative,q4.smoke,no,no,no,no
HR0171,site2/train/video13frame077,EndoVis 2018,train,site2/train/video13,representative,q4.occlusion,no,no,no,no
HR0171,site2/train/video13frame077,EndoVis 2018,train,site2/train/video13,representative,q5,clear,clear,clear,clear
HR0171,site2/train/video13frame077,EndoVis 2018,train,site2/train/video13,representative,q6,yes,no,yes,no
HR0171,site2/train/video13frame077,EndoVis 2018,train,site2/train/video13,representative,q7,yes,yes,yes,yes
HR0171,site2/train/video13frame077,EndoVis 2018,train,site2/train/video13,representative,q9,none,none,none,none
HR0172,site2/train/video13frame089,EndoVis 2018,train,site2/train/video13,challenge,q4.bleeding,no,no,no,no
HR0172,site2/train/video13frame089,EndoVis 2018,train,site2/train/video13,challenge,q4.smoke,no,no,no,no
HR0172,site2/train/video13frame089,EndoVis 2018,train,site2/train/video13,challenge,q4.occlusion,no,no,no,no
HR0172,site2/train/video13frame089,EndoVis 2018,train,site2/train/video13,challenge,q5,clear,blurry,clear,degraded
HR0172,site2/train/video13frame089,EndoVis 2018,train,site2/train/video13,challenge,q6,yes,yes,yes,yes
HR0172,site2/train/video13frame089,EndoVis 2018,train,site2/train/video13,challenge,q7,yes,no,yes,no
HR0172,site2/train/video13frame089,EndoVis 2018,train,site2/train/video13,challenge,q9,none,none,none,none
HR0173,site2/train/video13frame108,EndoVis 2018,train,site2/train/video13,representative,q4.bleeding,no,no,no,no
HR0173,site2/train/video13frame108,EndoVis 2018,train,site2/train/video13,representative,q4.smoke,no,no,no,no
HR0173,site2/train/video13frame108,EndoVis 2018,train,site2/train/video13,representative,q4.occlusion,no,no,no,no
HR0173,site2/train/video13frame108,EndoVis 2018,train,site2/train/video13,representative,q5,clear,blurry,clear,degraded
HR0173,site2/train/video13frame108,EndoVis 2018,train,site2/train/video13,representative,q6,no,no,no,no
HR0173,site2/train/video13frame108,EndoVis 2018,train,site2/train/video13,representative,q7,yes,no,yes,no
HR0173,site2/train/video13frame108,EndoVis 2018,train,site2/train/video13,representative,q9,none,none,none,none
HR0174,site2/train/video13frame122,EndoVis 2018,train,site2/train/video13,representative,q4.bleeding,no,yes,no,yes
HR0174,site2/train/video13frame122,EndoVis 2018,train,site2/train/video13,representative,q4.smoke,no,no,no,no
HR0174,site2/train/video13frame122,EndoVis 2018,train,site2/train/video13,representative,q4.occlusion,no,no,no,no
HR0174,site2/train/video13frame122,EndoVis 2018,train,site2/train/video13,representative,q5,clear,clear,clear,clear
HR0174,site2/train/video13frame122,EndoVis 2018,train,site2/train/video13,representative,q6,yes,no,yes,no
HR0174,site2/train/video13frame122,EndoVis 2018,train,site2/train/video13,representative,q7,yes,yes,yes,yes
HR0174,site2/train/video13frame122,EndoVis 2018,train,site2/train/video13,representative,q9,none,none,none,none
HR0175,site2/train/video13frame142,EndoVis 2018,train,site2/train/video13,representative,q4.bleeding,no,yes,no,yes
HR0175,site2/train/video13frame142,EndoVis 2018,train,site2/train/video13,representative,q4.smoke,no,no,no,no
HR0175,site2/train/video13frame142,EndoVis 2018,train,site2/train/video13,representative,q4.occlusion,no,no,no,no
HR0175,site2/train/video13frame142,EndoVis 2018,train,site2/train/video13,representative,q5,clear,clear,clear,clear
HR0175,site2/train/video13frame142,EndoVis 2018,train,site2/train/video13,representative,q6,yes,no,yes,no
HR0175,site2/train/video13frame142,EndoVis 2018,train,site2/train/video13,representative,q7,yes,yes,yes,yes
HR0175,site2/train/video13frame142,EndoVis 2018,train,site2/train/video13,representative,q9,none,none,none,none
HR0176,site2/train/video14frame015,EndoVis 2018,train,site2/train/video14,representative,q4.bleeding,no,yes,no,yes
HR0176,site2/train/video14frame015,EndoVis 2018,train,site2/train/video14,representative,q4.smoke,no,no,no,no
HR0176,site2/train/video14frame015,EndoVis 2018,train,site2/train/video14,representative,q4.occlusion,yes,yes,yes,yes
HR0176,site2/train/video14frame015,EndoVis 2018,train,site2/train/video14,representative,q5,clear,clear,clear,clear
HR0176,site2/train/video14frame015,EndoVis 2018,train,site2/train/video14,representative,q6,no,no,no,no
HR0176,site2/train/video14frame015,EndoVis 2018,train,site2/train/video14,representative,q7,yes,yes,yes,yes
HR0176,site2/train/video14frame015,EndoVis 2018,train,site2/train/video14,representative,q9,none,none,none,none
HR0177,site2/train/video14frame028,EndoVis 2018,train,site2/train/video14,representative,q4.bleeding,no,no,no,no
HR0177,site2/train/video14frame028,EndoVis 2018,train,site2/train/video14,representative,q4.smoke,no,no,no,no
HR0177,site2/train/video14frame028,EndoVis 2018,train,site2/train/video14,representative,q4.occlusion,no,no,no,no
HR0177,site2/train/video14frame028,EndoVis 2018,train,site2/train/video14,representative,q5,clear,clear,clear,clear
HR0177,site2/train/video14frame028,EndoVis 2018,train,site2/train/video14,representative,q6,no,no,no,no
HR0177,site2/train/video14frame028,EndoVis 2018,train,site2/train/video14,representative,q7,yes,yes,yes,yes
HR0177,site2/train/video14frame028,EndoVis 2018,train,site2/train/video14,representative,q9,none,none,none,none
HR0178,site2/train/video14frame045,EndoVis 2018,train,site2/train/video14,representative,q4.bleeding,no,no,no,no
HR0178,site2/train/video14frame045,EndoVis 2018,train,site2/train/video14,representative,q4.smoke,no,no,no,no
HR0178,site2/train/video14frame045,EndoVis 2018,train,site2/train/video14,representative,q4.occlusion,no,no,no,no
HR0178,site2/train/video14frame045,EndoVis 2018,train,site2/train/video14,representative,q5,clear,clear,clear,clear
HR0178,site2/train/video14frame045,EndoVis 2018,train,site2/train/video14,representative,q6,no,no,no,no
HR0178,site2/train/video14frame045,EndoVis 2018,train,site2/train/video14,representative,q7,yes,yes,yes,yes
HR0178,site2/train/video14frame045,EndoVis 2018,train,site2/train/video14,representative,q9,none,none,none,none
HR0179,site2/train/video14frame061,EndoVis 2018,train,site2/train/video14,representative,q4.bleeding,no,no,no,no
HR0179,site2/train/video14frame061,EndoVis 2018,train,site2/train/video14,representative,q4.smoke,no,no,no,no
HR0179,site2/train/video14frame061,EndoVis 2018,train,site2/train/video14,representative,q4.occlusion,no,no,no,no
HR0179,site2/train/video14frame061,EndoVis 2018,train,site2/train/video14,representative,q5,clear,clear,clear,clear
HR0179,site2/train/video14frame061,EndoVis 2018,train,site2/train/video14,representative,q6,no,no,no,no
HR0179,site2/train/video14frame061,EndoVis 2018,train,site2/train/video14,representative,q7,yes,yes,yes,yes
HR0179,site2/train/video14frame061,EndoVis 2018,train,site2/train/video14,representative,q9,none,none,none,none
HR0180,site2/train/video14frame090,EndoVis 2018,train,site2/train/video14,representative,q4.bleeding,no,no,no,no
HR0180,site2/train/video14frame090,EndoVis 2018,train,site2/train/video14,representative,q4.smoke,no,no,no,no
HR0180,site2/train/video14frame090,EndoVis 2018,train,site2/train/video14,representative,q4.occlusion,no,no,no,no
HR0180,site2/train/video14frame090,EndoVis 2018,train,site2/train/video14,representative,q5,clear,clear,clear,clear
HR0180,site2/train/video14frame090,EndoVis 2018,train,site2/train/video14,representative,q6,yes,no,yes,no
HR0180,site2/train/video14frame090,EndoVis 2018,train,site2/train/video14,representative,q7,yes,yes,yes,yes
HR0180,site2/train/video14frame090,EndoVis 2018,train,site2/train/video14,representative,q9,none,none,none,none
HR0181,site2/train/video14frame105,EndoVis 2018,train,site2/train/video14,representative,q4.bleeding,no,no,no,no
HR0181,site2/train/video14frame105,EndoVis 2018,train,site2/train/video14,representative,q4.smoke,no,no,no,no
HR0181,site2/train/video14frame105,EndoVis 2018,train,site2/train/video14,representative,q4.occlusion,no,no,no,no
HR0181,site2/train/video14frame105,EndoVis 2018,train,site2/train/video14,representative,q5,clear,clear,clear,clear
HR0181,site2/train/video14frame105,EndoVis 2018,train,site2/train/video14,representative,q6,yes,no,yes,no
HR0181,site2/train/video14frame105,EndoVis 2018,train,site2/train/video14,representative,q7,yes,yes,yes,yes
HR0181,site2/train/video14frame105,EndoVis 2018,train,site2/train/video14,representative,q9,none,none,none,none
HR0182,site2/train/video14frame118,EndoVis 2018,train,site2/train/video14,representative,q4.bleeding,no,no,no,no
HR0182,site2/train/video14frame118,EndoVis 2018,train,site2/train/video14,representative,q4.smoke,no,no,no,no
HR0182,site2/train/video14frame118,EndoVis 2018,train,site2/train/video14,representative,q4.occlusion,no,no,no,no
HR0182,site2/train/video14frame118,EndoVis 2018,train,site2/train/video14,representative,q5,clear,clear,clear,clear
HR0182,site2/train/video14frame118,EndoVis 2018,train,site2/train/video14,representative,q6,no,no,no,no
HR0182,site2/train/video14frame118,EndoVis 2018,train,site2/train/video14,representative,q7,yes,yes,yes,yes
HR0182,site2/train/video14frame118,EndoVis 2018,train,site2/train/video14,representative,q9,none,none,none,none
HR0183,site2/train/video14frame124,EndoVis 2018,train,site2/train/video14,challenge,q4.bleeding,no,yes,no,yes
HR0183,site2/train/video14frame124,EndoVis 2018,train,site2/train/video14,challenge,q4.smoke,no,no,no,no
HR0183,site2/train/video14frame124,EndoVis 2018,train,site2/train/video14,challenge,q4.occlusion,no,yes,no,yes
HR0183,site2/train/video14frame124,EndoVis 2018,train,site2/train/video14,challenge,q5,clear,blurry,clear,degraded
HR0183,site2/train/video14frame124,EndoVis 2018,train,site2/train/video14,challenge,q6,no,no,no,no
HR0183,site2/train/video14frame124,EndoVis 2018,train,site2/train/video14,challenge,q7,yes,no,yes,no
HR0183,site2/train/video14frame124,EndoVis 2018,train,site2/train/video14,challenge,q9,none,none,none,none
HR0184,site2/train/video14frame141,EndoVis 2018,train,site2/train/video14,representative,q4.bleeding,no,yes,no,yes
HR0184,site2/train/video14frame141,EndoVis 2018,train,site2/train/video14,representative,q4.smoke,no,no,no,no
HR0184,site2/train/video14frame141,EndoVis 2018,train,site2/train/video14,representative,q4.occlusion,no,yes,no,yes
HR0184,site2/train/video14frame141,EndoVis 2018,train,site2/train/video14,representative,q5,clear,blurry,clear,degraded
HR0184,site2/train/video14frame141,EndoVis 2018,train,site2/train/video14,representative,q6,no,yes,no,yes
HR0184,site2/train/video14frame141,EndoVis 2018,train,site2/train/video14,representative,q7,yes,no,yes,no
HR0184,site2/train/video14frame141,EndoVis 2018,train,site2/train/video14,representative,q9,none,none,none,none
HR0185,site2/train/video15frame018,EndoVis 2018,train,site2/train/video15,representative,q4.bleeding,no,no,no,no
