record_id,dataset,site,split,video_key,frame_index,target_name,central_region,central_instrument_fraction,positive_threshold,label
site2/train/video1frame053,EndoVis 2018,site2,train,site2/video1,53,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0410125740,>=0.05,no
site2/train/video1frame054,EndoVis 2018,site2,train,site2/video1,54,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0331878662,>=0.05,no
site2/train/video1frame055,EndoVis 2018,site2,train,site2/video1,55,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0399658196,>=0.05,no
site2/train/video1frame056,EndoVis 2018,site2,train,site2/video1,56,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0640777573,>=0.05,yes
site2/train/video1frame057,EndoVis 2018,site2,train,site2/video1,57,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0497192368,>=0.05,no
site2/train/video1frame058,EndoVis 2018,site2,train,site2/video1,58,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0867004395,>=0.05,yes
site2/train/video1frame059,EndoVis 2018,site2,train,site2/video1,59,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0842254609,>=0.05,yes
site2/train/video1frame060,EndoVis 2018,site2,train,site2/video1,60,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0672851577,>=0.05,yes
site2/train/video1frame061,EndoVis 2018,site2,train,site2/video1,61,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1272338927,>=0.05,yes
site2/train/video1frame062,EndoVis 2018,site2,train,site2/video1,62,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1573425233,>=0.05,yes
site2/train/video1frame063,EndoVis 2018,site2,train,site2/video1,63,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2254974395,>=0.05,yes
site2/train/video1frame064,EndoVis 2018,site2,train,site2/video1,64,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2076202333,>=0.05,yes
site2/train/video1frame065,EndoVis 2018,site2,train,site2/video1,65,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1220794693,>=0.05,yes
site2/train/video1frame066,EndoVis 2018,site2,train,site2/video1,66,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1299469024,>=0.05,yes
site2/train/video1frame067,EndoVis 2018,site2,train,site2/video1,67,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2231262177,>=0.05,yes
site2/train/video1frame068,EndoVis 2018,site2,train,site2/video1,68,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2648773193,>=0.05,yes
site2/train/video1frame069,EndoVis 2018,site2,train,site2/video1,69,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1366943419,>=0.05,yes
site2/train/video1frame070,EndoVis 2018,site2,train,site2/video1,70,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2609344423,>=0.05,yes
site2/train/video1frame071,EndoVis 2018,site2,train,site2/video1,71,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2895630002,>=0.05,yes
site2/train/video1frame072,EndoVis 2018,site2,train,site2/video1,72,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.4635162354,>=0.05,yes
site2/train/video1frame073,EndoVis 2018,site2,train,site2/video1,73,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2277374268,>=0.05,yes
site2/train/video1frame074,EndoVis 2018,site2,train,site2/video1,74,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1778320372,>=0.05,yes
site2/train/video1frame075,EndoVis 2018,site2,train,site2/video1,75,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2411346436,>=0.05,yes
site2/train/video1frame076,EndoVis 2018,site2,train,site2/video1,76,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2180633545,>=0.05,yes
site2/train/video1frame077,EndoVis 2018,site2,train,site2/video1,77,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3135772645,>=0.05,yes
site2/train/video1frame078,EndoVis 2018,site2,train,site2/video1,78,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2218353301,>=0.05,yes
site2/train/video1frame079,EndoVis 2018,site2,train,site2/video1,79,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1242675781,>=0.05,yes
site2/train/video1frame080,EndoVis 2018,site2,train,site2/video1,80,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2539398074,>=0.05,yes
site2/train/video1frame081,EndoVis 2018,site2,train,site2/video1,81,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1532836854,>=0.05,yes
site2/train/video1frame082,EndoVis 2018,site2,train,site2/video1,82,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1684966981,>=0.05,yes
site2/train/video1frame083,EndoVis 2018,site2,train,site2/video1,83,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1178466827,>=0.05,yes
site2/train/video1frame084,EndoVis 2018,site2,train,site2/video1,84,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0102539062,>=0.05,no
site2/train/video1frame085,EndoVis 2018,site2,train,site2/video1,85,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0289855953,>=0.05,no
site2/train/video1frame086,EndoVis 2018,site2,train,site2/video1,86,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site2/train/video1frame087,EndoVis 2018,site2,train,site2/video1,87,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0050384523,>=0.05,no
site2/train/video1frame088,EndoVis 2018,site2,train,site2/video1,88,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site2/train/video1frame089,EndoVis 2018,site2,train,site2/video1,89,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site2/train/video1frame090,EndoVis 2018,site2,train,site2/video1,90,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0037231445,>=0.05,no
site2/train/video1frame091,EndoVis 2018,site2,train,site2/video1,91,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site2/train/video1frame092,EndoVis 2018,site2,train,site2/video1,92,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0185791012,>=0.05,no
site2/train/video1frame093,EndoVis 2018,site2,train,site2/video1,93,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0235260017,>=0.05,no
site2/train/video1frame094,EndoVis 2018,site2,train,site2/video1,94,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site2/train/video1frame095,EndoVis 2018,site2,train,site2/video1,95,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0145935062,>=0.05,no
site2/train/video1frame096,EndoVis 2018,site2,train,site2/video1,96,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0110900877,>=0.05,no
site2/train/video1frame097,EndoVis 2018,site2,train,site2/video1,97,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site2/train/video1frame098,EndoVis 2018,site2,train,site2/video1,98,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0459136963,>=0.05,no
site2/train/video1frame099,EndoVis 2018,site2,train,site2/video1,99,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0283843987,>=0.05,no
site2/train/video1frame100,EndoVis 2018,site2,train,site2/video1,100,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0031433105,>=0.05,no
site2/train/video1frame101,EndoVis 2018,site2,train,site2/video1,101,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0262054447,>=0.05,no
site2/train/video1frame102,EndoVis 2018,site2,train,site2/video1,102,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0943084732,>=0.05,yes
site2/train/video1frame103,EndoVis 2018,site2,train,site2/video1,103,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0176757816,>=0.05,no
site2/train/video1frame104,EndoVis 2018,site2,train,site2/video1,104,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0172637943,>=0.05,no
site2/train/video1frame105,EndoVis 2018,site2,train,site2/video1,105,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site2/train/video1frame106,EndoVis 2018,site2,train,site2/video1,106,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1119445786,>=0.05,yes
site2/train/video1frame107,EndoVis 2018,site2,train,site2/video1,107,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0654907227,>=0.05,yes
site2/train/video1frame108,EndoVis 2018,site2,train,site2/video1,108,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0083892820,>=0.05,no
site2/train/video1frame109,EndoVis 2018,site2,train,site2/video1,109,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0440338142,>=0.05,no
site2/train/video1frame110,EndoVis 2018,site2,train,site2/video1,110,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0052093505,>=0.05,no
site2/train/video1frame111,EndoVis 2018,site2,train,site2/video1,111,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1001922637,>=0.05,yes
site2/train/video1frame112,EndoVis 2018,site2,train,site2/video1,112,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0850616470,>=0.05,yes
site2/train/video1frame113,EndoVis 2018,site2,train,site2/video1,113,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0555511490,>=0.05,yes
site2/train/video1frame114,EndoVis 2018,site2,train,site2/video1,114,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1004943848,>=0.05,yes
site2/train/video1frame115,EndoVis 2018,site2,train,site2/video1,115,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1405090392,>=0.05,yes
site2/train/video1frame116,EndoVis 2018,site2,train,site2/video1,116,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2265075743,>=0.05,yes
site2/train/video1frame117,EndoVis 2018,site2,train,site2/video1,117,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2751617432,>=0.05,yes
site2/train/video1frame118,EndoVis 2018,site2,train,site2/video1,118,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.4154480100,>=0.05,yes
site2/train/video1frame119,EndoVis 2018,site2,train,site2/video1,119,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2101898193,>=0.05,yes
site2/train/video1frame120,EndoVis 2018,site2,train,site2/video1,120,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2364257872,>=0.05,yes
site2/train/video1frame121,EndoVis 2018,site2,train,site2/video1,121,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2686706483,>=0.05,yes
site2/train/video1frame122,EndoVis 2018,site2,train,site2/video1,122,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2520965636,>=0.05,yes
site2/train/video1frame123,EndoVis 2018,site2,train,site2/video1,123,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.6705474854,>=0.05,yes
site2/train/video1frame124,EndoVis 2018,site2,train,site2/video1,124,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1096740738,>=0.05,yes
site2/train/video1frame125,EndoVis 2018,site2,train,site2/video1,125,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2443023622,>=0.05,yes
site2/train/video1frame126,EndoVis 2018,site2,train,site2/video1,126,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1627532989,>=0.05,yes
site2/train/video1frame127,EndoVis 2018,site2,train,site2/video1,127,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2001678497,>=0.05,yes
site2/train/video1frame128,EndoVis 2018,site2,train,site2/video1,128,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2228027284,>=0.05,yes
site2/train/video1frame129,EndoVis 2018,site2,train,site2/video1,129,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1909759492,>=0.05,yes
site2/train/video1frame130,EndoVis 2018,site2,train,site2/video1,130,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1514404267,>=0.05,yes
site2/train/video1frame131,EndoVis 2018,site2,train,site2/video1,131,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0675231963,>=0.05,yes
site2/train/video1frame132,EndoVis 2018,site2,train,site2/video1,132,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1737213135,>=0.05,yes
site2/train/video1frame133,EndoVis 2018,site2,train,site2/video1,133,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0645873994,>=0.05,yes
site2/train/video1frame134,EndoVis 2018,site2,train,site2/video1,134,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0880096406,>=0.05,yes
site2/train/video1frame135,EndoVis 2018,site2,train,site2/video1,135,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0321899429,>=0.05,no
site2/train/video1frame136,EndoVis 2018,site2,train,site2/video1,136,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1430389434,>=0.05,yes
site2/train/video1frame137,EndoVis 2018,site2,train,site2/video1,137,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1552459747,>=0.05,yes
site2/train/video1frame138,EndoVis 2018,site2,train,site2/video1,138,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1413269043,>=0.05,yes
site2/train/video1frame139,EndoVis 2018,site2,train,site2/video1,139,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2252166718,>=0.05,yes
site2/train/video1frame140,EndoVis 2018,site2,train,site2/video1,140,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2291748077,>=0.05,yes
site2/train/video1frame141,EndoVis 2018,site2,train,site2/video1,141,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1818542480,>=0.05,yes
site2/train/video1frame142,EndoVis 2018,site2,train,site2/video1,142,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2890869081,>=0.05,yes
site2/train/video1frame143,EndoVis 2018,site2,train,site2/video1,143,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0280212406,>=0.05,no
site2/train/video1frame144,EndoVis 2018,site2,train,site2/video1,144,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2600890994,>=0.05,yes
site2/train/video1frame145,EndoVis 2018,site2,train,site2/video1,145,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2579315305,>=0.05,yes
site2/train/video1frame146,EndoVis 2018,site2,train,site2/video1,146,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1724609435,>=0.05,yes
site2/train/video1frame147,EndoVis 2018,site2,train,site2/video1,147,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1303497255,>=0.05,yes
site2/train/video1frame148,EndoVis 2018,site2,train,site2/video1,148,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2820709348,>=0.05,yes
site2/train/video2frame000,EndoVis 2018,site2,train,site2/video2,0,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1588958800,>=0.05,yes
site2/train/video2frame001,EndoVis 2018,site2,train,site2/video2,1,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1588958800,>=0.05,yes
site2/train/video2frame002,EndoVis 2018,site2,train,site2/video2,2,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1456787139,>=0.05,yes
site2/train/video2frame003,EndoVis 2018,site2,train,site2/video2,3,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0730865449,>=0.05,yes
site2/train/video2frame004,EndoVis 2018,site2,train,site2/video2,4,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0990997329,>=0.05,yes
site2/train/video2frame005,EndoVis 2018,site2,train,site2/video2,5,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1843048036,>=0.05,yes
site2/train/video2frame006,EndoVis 2018,site2,train,site2/video2,6,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2212524414,>=0.05,yes
site2/train/video2frame007,EndoVis 2018,site2,train,site2/video2,7,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1462005675,>=0.05,yes
site2/train/video2frame008,EndoVis 2018,site2,train,site2/video2,8,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0912414566,>=0.05,yes
site2/train/video2frame009,EndoVis 2018,site2,train,site2/video2,9,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0987518281,>=0.05,yes
site2/train/video2frame010,EndoVis 2018,site2,train,site2/video2,10,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1633911133,>=0.05,yes
site2/train/video2frame011,EndoVis 2018,site2,train,site2/video2,11,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1805511415,>=0.05,yes
site2/train/video2frame012,EndoVis 2018,site2,train,site2/video2,12,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1214874238,>=0.05,yes
site2/train/video2frame013,EndoVis 2018,site2,train,site2/video2,13,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3499847353,>=0.05,yes
site2/train/video2frame014,EndoVis 2018,site2,train,site2/video2,14,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.4996704161,>=0.05,yes
site2/train/video2frame015,EndoVis 2018,site2,train,site2/video2,15,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1301971376,>=0.05,yes
site2/train/video2frame016,EndoVis 2018,site2,train,site2/video2,16,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.4881744385,>=0.05,yes
site2/train/video2frame017,EndoVis 2018,site2,train,site2/video2,17,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0929992646,>=0.05,yes
site2/train/video2frame018,EndoVis 2018,site2,train,site2/video2,18,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1642272919,>=0.05,yes
site2/train/video2frame019,EndoVis 2018,site2,train,site2/video2,19,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2799377441,>=0.05,yes
site2/train/video2frame020,EndoVis 2018,site2,train,site2/video2,20,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2294372618,>=0.05,yes
site2/train/video2frame021,EndoVis 2018,site2,train,site2/video2,21,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2447265685,>=0.05,yes
site2/train/video2frame022,EndoVis 2018,site2,train,site2/video2,22,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2041748017,>=0.05,yes
site2/train/video2frame023,EndoVis 2018,site2,train,site2/video2,23,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1125305146,>=0.05,yes
site2/train/video2frame024,EndoVis 2018,site2,train,site2/video2,24,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1027465835,>=0.05,yes
site2/train/video2frame025,EndoVis 2018,site2,train,site2/video2,25,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0750579834,>=0.05,yes
site2/train/video2frame026,EndoVis 2018,site2,train,site2/video2,26,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0673400909,>=0.05,yes
site2/train/video2frame027,EndoVis 2018,site2,train,site2/video2,27,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0871307403,>=0.05,yes
site2/train/video2frame028,EndoVis 2018,site2,train,site2/video2,28,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2174957246,>=0.05,yes
site2/train/video2frame029,EndoVis 2018,site2,train,site2/video2,29,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1196380630,>=0.05,yes
site2/train/video2frame030,EndoVis 2018,site2,train,site2/video2,30,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0547485352,>=0.05,yes
site2/train/video2frame031,EndoVis 2018,site2,train,site2/video2,31,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0740112290,>=0.05,yes
site2/train/video2frame032,EndoVis 2018,site2,train,site2/video2,32,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0296569820,>=0.05,no
site2/train/video2frame033,EndoVis 2018,site2,train,site2/video2,33,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0177673344,>=0.05,no
site2/train/video2frame034,EndoVis 2018,site2,train,site2/video2,34,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0518371575,>=0.05,yes
site2/train/video2frame035,EndoVis 2018,site2,train,site2/video2,35,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0996734649,>=0.05,yes
site2/train/video2frame036,EndoVis 2018,site2,train,site2/video2,36,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0441955552,>=0.05,no
site2/train/video2frame037,EndoVis 2018,site2,train,site2/video2,37,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1552062929,>=0.05,yes
site2/train/video2frame038,EndoVis 2018,site2,train,site2/video2,38,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0618041977,>=0.05,yes
site2/train/video2frame039,EndoVis 2018,site2,train,site2/video2,39,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0338012688,>=0.05,no
site2/train/video2frame040,EndoVis 2018,site2,train,site2/video2,40,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1792327911,>=0.05,yes
site2/train/video2frame041,EndoVis 2018,site2,train,site2/video2,41,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0859466568,>=0.05,yes
site2/train/video2frame042,EndoVis 2018,site2,train,site2/video2,42,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0579162613,>=0.05,yes
site2/train/video2frame043,EndoVis 2018,site2,train,site2/video2,43,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1786132753,>=0.05,yes
site2/train/video2frame044,EndoVis 2018,site2,train,site2/video2,44,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0505889878,>=0.05,yes
site2/train/video2frame045,EndoVis 2018,site2,train,site2/video2,45,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0951812714,>=0.05,yes
site2/train/video2frame046,EndoVis 2018,site2,train,site2/video2,46,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1529205292,>=0.05,yes
site2/train/video2frame047,EndoVis 2018,site2,train,site2/video2,47,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1705322266,>=0.05,yes
site2/train/video2frame048,EndoVis 2018,site2,train,site2/video2,48,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1714446992,>=0.05,yes
site2/train/video2frame049,EndoVis 2018,site2,train,site2/video2,49,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1080413833,>=0.05,yes
site2/train/video2frame050,EndoVis 2018,site2,train,site2/video2,50,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0896362290,>=0.05,yes
site2/train/video2frame051,EndoVis 2018,site2,train,site2/video2,51,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2139587402,>=0.05,yes
site2/train/video2frame052,EndoVis 2018,site2,train,site2/video2,52,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2095611542,>=0.05,yes
site2/train/video2frame053,EndoVis 2018,site2,train,site2/video2,53,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2189544737,>=0.05,yes
site2/train/video2frame054,EndoVis 2018,site2,train,site2/video2,54,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2303344756,>=0.05,yes
site2/train/video2frame055,EndoVis 2018,site2,train,site2/video2,55,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2051879913,>=0.05,yes
